,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
1219,368185520.0,2023-01-01T00:00:02,31.04664,-91.72231,12.6,205.9,211.0,BECKY GARCIA,,WDM2146,57.0,12.0,205.0,18.0,2.5,57.0,A
1220,368008130.0,2023-01-01T00:00:01,29.01009,-90.23007,9.1,351.4,354.0,MARSH ISLAND,IMO9800386,WDJ7587,20.0,0.0,95.0,20.0,5.0,20.0,A
1221,636016742.0,2023-01-01T00:00:00,32.74577,-79.13393,13.4,245.4,244.0,TREASURE,IMO9184859,D5HO2,70.0,0.0,199.0,32.0,10.0,70.0,A
1222,367140920.0,2023-01-01T00:00:06,29.47167,-90.31405,0.0,261.8,340.0,D W GRIFFITH,IMO8635394,WDD4155,31.0,0.0,16.0,6.0,,31.0,A
1223,368113380.0,2023-01-01T00:00:07,29.70588,-95.03606,0.0,135.3,190.0,JADEN PASENTINE,,WDL2578,31.0,12.0,27.0,10.0,2.9,31.0,A
1224,367169710.0,2023-01-01T00:00:01,37.94688,-75.72707,0.0,267.5,511.0,CAPT TED,,WDD6210,31.0,0.0,20.0,7.0,,52.0,A
1225,366891960.0,2023-01-01T00:00:05,30.39784,-81.55202,0.0,108.0,511.0,KALEEN MCALLISTER,IMO8981810,WDB3847,31.0,0.0,33.0,8.0,4.1,52.0,A
1226,367078350.0,2023-01-01T00:00:02,29.78716,-95.08302,0.0,3.5,511.0,MARIE,,WDF2361,31.0,0.0,23.0,8.0,,52.0,A
1227,373959000.0,2023-01-01T00:00:03,25.99566,-79.64731,7.3,102.9,122.0,GRAND EXPRESS,IMO9607887,3FVI6,70.0,0.0,78.0,16.0,2.7,70.0,A
1228,366765940.0,2023-01-01T00:00:09,46.90668,-124.10769,0.0,261.5,227.0,SEA CLIPPER,IMO7520633,WCZ2553,30.0,0.0,25.0,7.0,,30.0,A
1229,368170890.0,2023-01-01T00:00:06,29.78101,-95.10008,0.0,243.6,179.0,CAPT FRANK W BANTA,,WDL8581,31.0,15.0,23.0,11.0,0.0,31.0,A
1230,366995910.0,2023-01-01T00:00:00,29.99686,-93.91549,0.0,100.5,91.0,CAMERON BLAIR,,WDC2641,31.0,0.0,18.0,7.0,,52.0,A
1231,369494420.0,2023-01-01T00:00:06,43.64548,-70.24833,0.0,102.4,235.0,CG49420,,,90.0,15.0,14.0,,,51.0,A
1232,368139280.0,2023-01-01T00:00:02,34.53178,-76.31226,5.5,221.1,221.0,MACKENZIE ROSE,IMO896876500,WDL5245,31.0,0.0,33.0,12.0,5.0,31.0,A
1233,367480370.0,2023-01-01T00:00:03,48.7524,-122.48576,0.0,227.3,227.0,DEBRA D,IMO8851479,WDF7030,30.0,0.0,30.0,7.0,,99.0,A
1234,367510870.0,2023-01-01T00:00:07,29.71834,-93.86302,0.0,273.4,148.0,SABINE,IMO9397391,WDF9981,31.0,0.0,29.0,10.0,3.7,52.0,A
1235,354839000.0,2023-01-01T00:00:03,37.81075,-122.32872,0.0,121.7,96.0,HAMMERSMITH BRIDGE,IMO9395147,3FQE8,70.0,5.0,336.0,45.0,14.0,79.0,A
1236,374113000.0,2023-01-01T00:00:01,29.72617,-95.2622,4.5,70.3,77.0,MEIYU,IMO9854583,3FQD7,70.0,0.0,199.0,32.0,6.9,70.0,A
1237,367343530.0,2023-01-01T00:00:07,37.04764,-89.18082,0.0,255.9,511.0,BARBARA R LANG,,WDE3740,31.0,0.0,19.0,7.0,,31.0,A
1238,367342210.0,2023-01-01T00:00:06,39.14722,-81.74513,0.0,272.0,186.0,MARI LAMPTON,,WDE3648,31.0,12.0,32.0,9.0,,57.0,A
1239,209920000.0,2023-01-01T00:00:00,28.86785,-89.39993,6.2,48.3,50.0,CMA CGM NABUCCO,IMO9299630,5BLX5,73.0,0.0,334.0,42.0,12.6,73.0,A
1240,368256500.0,2023-01-01T00:00:07,29.70105,-93.84341,0.0,352.3,511.0,JOSEPHINE CLAIR,,WDM9642,31.0,0.0,20.0,8.0,2.4,31.0,A
1241,367402660.0,2023-01-01T00:00:06,37.94317,-87.41732,2.6,100.5,511.0,EDITH TRIPP,,WDE8197,31.0,12.0,28.0,7.0,,32.0,A
1242,316003527.0,2023-01-01T00:00:03,49.12367,-123.18875,0.0,284.1,511.0,BELINA,IMO5039678,CY3195,30.0,0.0,23.0,7.0,2.9,30.0,A
1243,367608420.0,2023-01-01T00:00:07,46.08974,-122.92933,0.0,0.0,511.0,PETER J BRIX,IMO9772905,WDH3546,31.0,0.0,23.0,8.0,,31.0,A
1244,367589350.0,2023-01-01T00:00:04,27.82085,-97.20361,0.0,180.0,97.0,SIGNET POLARIS,IMO9681778,WDG9593,31.0,0.0,32.0,11.0,5.9,52.0,A
1245,339711000.0,2023-01-01T00:00:06,26.11714,-80.10827,0.0,256.0,271.0,JUST ENOUGH,,6YTN7,0.0,5.0,43.0,8.0,2.5,0.0,A
1246,367710960.0,2023-01-01T00:00:07,29.95285,-90.15147,0.0,252.6,240.0,CAPT TROY GREEN,,WDI5675,31.0,0.0,,,,57.0,A
1247,367401030.0,2023-01-01T00:00:05,37.82211,-122.312,0.0,227.3,284.0,DELTA BILLIE,IMO9562207,WDE8059,31.0,0.0,30.0,12.0,,31.0,A
1248,366997920.0,2023-01-01T00:00:02,28.36656,-96.57473,3.6,64.0,60.0,RANDY ECKSTEIN,IMO8991009,WDC2803,31.0,12.0,22.0,10.0,,57.0,A
1249,367331070.0,2023-01-01T00:00:08,29.74154,-93.86598,0.0,115.4,188.0,SP CORAL,IMO9423140,WDE2897,31.0,0.0,33.0,12.0,5.1,90.0,A
1250,316001101.0,2023-01-01T00:00:06,42.66445,-80.05255,6.7,147.4,148.0,LEONARD M,IMO8519215,VOJM,31.0,12.0,33.0,11.0,4.1,90.0,A
1251,538071695.0,2023-01-01T00:00:04,31.97925,-81.05573,0.0,3.1,511.0,UGLY BETTY,,V7A5225,0.0,0.0,0.0,0.0,1.5,0.0,A
1252,367621000.0,2023-01-01T00:00:05,29.7514,-95.29005,0.0,276.4,14.0,REBEKAH,IMO7932331,WDI7588,31.0,0.0,23.0,8.0,,31.0,A
1253,367004740.0,2023-01-01T00:00:04,29.82318,-93.98898,0.0,0.0,511.0,LITTLE BOB,,WAJ2546,31.0,0.0,16.0,6.0,,52.0,A
1254,367427650.0,2023-01-01T00:00:00,37.80687,-122.40413,0.1,0.0,511.0,NINA'S DANDY,,WCZ5647,60.0,0.0,39.0,12.0,,60.0,A
1255,367589520.0,2023-01-01T00:00:02,28.79939,-95.5615,0.1,190.2,256.0,KARL G ANDREN,,WDG9609,31.0,12.0,23.0,,,57.0,A
1256,367308180.0,2023-01-01T00:00:04,26.32227,-80.08603,0.0,309.8,268.0,LE MONTRACHET,,WDD9200,37.0,0.0,36.0,7.0,,37.0,A
1257,338185302.0,2023-01-01T00:00:09,38.77533,-76.56484,0.0,320.2,511.0,AVE MARIA,,,37.0,,10.0,,,,B
1258,367639270.0,2023-01-01T00:00:08,30.03162,-90.83635,6.9,175.0,179.0,DENNIS FROMENTHAL,,WDH6560,31.0,12.0,23.0,,,57.0,A
1259,367596830.0,2023-01-01T00:00:04,26.0973,-94.90119,0.1,327.6,346.0,HOS CLAYMORE,IMO9647588,WDH2366,90.0,0.0,97.0,19.0,6.0,79.0,A
1260,367682990.0,2023-01-01T00:00:05,30.62498,-91.28922,0.0,223.9,511.0,RENA MARIE,,WDI2909,31.0,12.0,26.0,,,90.0,A
1261,367315470.0,2023-01-01T00:00:02,34.72012,-76.69473,0.0,237.3,511.0,MARY M COPPEDGE,IMO7423512,WDD9722,31.0,0.0,29.0,9.0,4.4,90.0,A
1262,367456850.0,2023-01-01T00:00:03,41.39535,-88.25837,3.8,139.3,511.0,KILLIAN L HUGER,,WDF4883,31.0,12.0,40.0,11.0,,57.0,A
1263,367610550.0,2023-01-01T00:00:07,29.73893,-95.16295,0.0,249.9,267.0,MISS CAROLINE,,WDH3754,31.0,0.0,22.0,,,57.0,A
1264,339251000.0,2023-01-01T00:00:00,27.76048,-82.63437,0.0,343.3,179.0,TO-KALON,,6YVK4,37.0,5.0,30.0,8.0,1.9,37.0,A
1265,367729220.0,2023-01-01T00:00:00,28.7622,-95.64928,6.9,276.2,511.0,LILA MAE,IMO8635590,WDI7486,31.0,12.0,26.0,9.0,,57.0,A
1266,367185680.0,2023-01-01T00:00:02,40.92863,-73.90598,0.0,302.5,8.0,EAST COAST,IMO8201090,WBI4636,31.0,0.0,36.0,9.0,4.2,52.0,A
1267,367029000.0,2023-01-01T00:00:02,29.92491,-89.97565,10.1,111.8,511.0,J A BISSO II,IMO8623236,WCW4125,31.0,15.0,38.0,8.0,4.2,0.0,A
1268,636092926.0,2023-01-01T00:00:02,28.81922,-94.40844,13.4,357.6,0.0,GASCHEM NARWHAL,IMO9877470,D5UU8,80.0,0.0,188.0,29.0,9.7,80.0,A
1269,368180820.0,2023-01-01T00:00:02,30.03149,-93.7389,4.8,6.5,4.0,JACK K,,WDL9633,31.0,0.0,17.0,7.0,2.5,31.0,A
1270,368339000.0,2023-01-01T00:00:07,47.65472,-122.36395,0.0,260.8,511.0,EQUINOX,IMO8853025,WDE6651,30.0,15.0,17.0,6.0,,30.0,A
1271,338519000.0,2023-01-01T00:00:04,47.80822,-122.39154,0.0,324.7,311.0,SWIFTSURE,,WDM9905,40.0,0.0,22.0,9.0,1.0,40.0,A
1272,367746950.0,2023-01-01T00:00:02,28.71246,-95.90367,4.2,70.7,72.0,SAN ROBERTO,,WDI9265,31.0,12.0,,,,57.0,A
1273,366896060.0,2023-01-01T00:00:05,29.7205,-93.86518,0.0,226.0,238.0,SABINE BANK PILOT,,WDB4218,90.0,0.0,21.0,5.0,,50.0,A
1274,366939110.0,2023-01-01T00:00:05,36.98478,-76.19557,7.8,118.0,117.0,VIRGINIA,,WCW4062,31.0,0.0,20.0,7.0,,57.0,A
1275,367710550.0,2023-01-01T00:00:08,29.13718,-90.19672,0.0,172.5,69.0,MS NANCY,IMO9772979,WDI5631,60.0,0.0,58.0,,,70.0,A
1276,367432180.0,2023-01-01T00:00:06,38.59298,-90.19998,0.0,298.0,34.0,DENNIS J PASENTINE,,WDF2813,31.0,0.0,40.0,12.0,,31.0,A
1277,368131070.0,2023-01-01T00:00:02,37.01363,-88.263,0.0,304.7,304.0,STEPHANIE PASENTINE,,WDL4404,31.0,12.0,37.0,11.0,3.3,31.0,A
1278,367062370.0,2023-01-01T00:00:03,30.06957,-90.89514,0.0,234.9,319.0,MR LEWIS,,WDC6864,31.0,0.0,23.0,8.0,,31.0,A
1279,368075390.0,2023-01-01T00:00:07,28.94394,-95.30855,0.0,356.4,262.0,BRAZOS PILOT,,WDK6524,50.0,15.0,19.0,6.0,0.0,50.0,A
1280,368245430.0,2023-01-01T00:00:00,34.384,-119.5081,0.0,221.2,511.0,WMT,,WDM8672,60.0,0.0,0.0,0.0,0.0,60.0,A
1281,367183730.0,2023-01-01T00:00:04,29.38683,-94.81297,3.1,153.6,157.0,LONESTAR STATE,,WDD7237,52.0,0.0,0.0,0.0,3.0,52.0,A
1282,367393030.0,2023-01-01T00:00:03,29.94103,-90.00906,0.0,230.3,303.0,KENNETH C SAVAGE,,WDE7412,31.0,12.0,27.0,10.0,,57.0,A
1283,374715000.0,2023-01-01T00:00:04,24.51001,-79.88642,12.3,245.4,247.0,CORAL EXPRESS,IMO9815850,3FSF6,80.0,0.0,186.0,32.0,10.5,80.0,A
1284,367003210.0,2023-01-01T00:00:01,29.79141,-90.0658,0.0,234.1,165.0,ALBERT,,WDF2414,31.0,12.0,24.0,8.0,,57.0,A
1285,367005920.0,2023-01-01T00:00:04,29.77839,-92.17151,0.0,0.0,511.0,PEGGY ANN,,WDC3327,31.0,0.0,20.0,7.0,,52.0,A
1286,367714280.0,2023-01-01T00:00:06,26.90703,-82.06087,0.0,5.3,511.0,ANCHORED IN HOPE,,WDI6011,37.0,,,,,,B
1287,367012660.0,2023-01-01T00:00:03,39.71692,-75.51685,0.0,236.8,511.0,SALLY,IMO8973019,WDC3701,31.0,0.0,21.0,9.0,,52.0,A
1288,368092840.0,2023-01-01T00:00:06,30.12801,-90.92179,7.3,148.2,151.0,BAYOU ST.JOHN,,WDK8303,57.0,12.0,124.0,39.0,3.1,57.0,A
1289,367527930.0,2023-01-01T00:00:04,29.17891,-89.25829,0.0,239.3,242.0,SAMUEL A CHURCH,,WDG3619,50.0,15.0,,,,50.0,A
1290,367690430.0,2023-01-01T00:00:08,41.39616,-88.25832,0.3,227.2,313.0,CHEROKEE,,WDI3644,31.0,12.0,25.0,,,32.0,A
1291,309504000.0,2023-01-01T00:00:08,28.46783,-95.0048,0.5,321.2,298.0,SHENLONG SPIRIT,IMO9379210,C6XA2,80.0,3.0,274.0,48.0,17.3,80.0,A
1292,367532830.0,2023-01-01T00:00:03,29.64015,-89.92967,0.0,293.6,124.0,CAROL MCMANUS,IMO8836651,WDG4087,31.0,0.0,49.0,15.0,,57.0,A
1293,368138150.0,2023-01-01T00:00:01,29.70176,-91.21737,7.5,154.2,157.0,CAPT KEITH LOFTON,,WDL5126,31.0,12.0,27.0,11.0,3.1,31.0,A
1294,366724450.0,2023-01-01T00:00:04,18.05759,-64.79215,4.2,162.0,152.0,CORWITH CRAMER,IMO8617445,WTF3319,90.0,8.0,41.0,7.0,3.0,36.0,A
1295,316007587.0,2023-01-01T00:00:02,49.11946,-123.16811,0.0,12.0,294.0,PACIFIC VIKING,IMO8744937,,30.0,0.0,24.0,6.0,3.2,30.0,A
1296,368093120.0,2023-01-01T00:00:02,40.00209,-79.9612,0.0,320.7,337.0,CHIP LANDRY,,WDK8332,57.0,0.0,142.0,17.0,2.7,57.0,A
1297,366518000.0,2023-01-01T00:00:03,26.07335,-92.0603,0.6,92.0,123.0,ODYSSEA PHOENIX,IMO9668154,WOYY,70.0,3.0,93.0,19.0,5.8,70.0,A
1298,367596750.0,2023-01-01T00:00:01,27.81846,-97.45695,0.4,49.9,139.0,ZEUS,IMO9660968,WDH2353,31.0,0.0,24.0,11.0,,52.0,A
1299,244283000.0,2023-01-01T00:00:04,43.13594,-82.40524,8.0,185.9,187.0,IVER BRIGHT,IMO9616759,PCCB,80.0,0.0,111.0,18.0,6.3,80.0,A
1300,367179790.0,2023-01-01T00:00:05,18.22975,-65.62014,0.0,311.9,511.0,LADY EVE,IMO8658011,WDD6945,60.0,0.0,43.0,9.0,2.7,60.0,A
1301,366952870.0,2023-01-01T00:00:00,40.64183,-74.0708,0.0,197.0,83.0,SEN JOHN J MARCHI,IMO9364411,WDB8296,60.0,0.0,94.0,21.0,4.2,60.0,A
1302,367426480.0,2023-01-01T00:00:08,29.03178,-91.53378,0.0,232.9,511.0,GARY CHIASSON ELEVAT,IMO8747953,WDF2244,90.0,3.0,23.0,13.0,1.8,39.0,A
1303,367763730.0,2023-01-01T00:00:09,29.8218,-93.96121,0.0,360.0,511.0,SIDNEY B,,WDJ2991,52.0,2.0,,,,52.0,A
1304,367199250.0,2023-01-01T00:00:03,46.19974,-123.76122,0.0,254.6,511.0,ALEUTIAN BALLAD,IMO8851649,WDD8446,60.0,0.0,32.0,7.0,,69.0,A
1305,316002280.0,2023-01-01T00:00:00,43.19037,-79.20073,1.1,339.0,336.0,ALGOMA CONVEYOR,IMO9619268,XJBT,70.0,0.0,226.0,24.0,7.6,70.0,A
1306,368120510.0,2023-01-01T00:00:07,27.58608,-82.75995,0.0,249.9,511.0,FORT DADE,,WDL3320,50.0,0.0,16.0,5.0,0.0,50.0,A
1307,368184990.0,2023-01-01T00:00:08,35.10157,-90.08531,0.0,125.4,331.0,MO CHIASSON,,WDM2087,0.0,12.0,27.0,11.0,3.1,0.0,A
1308,316052000.0,2023-01-01T00:00:01,48.42048,-123.3888,0.0,239.2,230.0,SIR WILFRID LAURIER,IMO8320456,CGJK,90.0,5.0,82.0,16.0,6.1,51.0,A
1309,636016429.0,2023-01-01T00:00:02,40.09497,-72.61525,1.1,54.9,256.0,MSC MARGARITA,IMO9238741,A8IX9,70.0,0.0,277.0,40.0,14.0,71.0,A
1310,368058130.0,2023-01-01T00:00:04,41.45315,-70.99154,9.9,27.2,31.0,GO DISCOVERY,IMO1250337,WDK4727,90.0,0.0,45.0,14.0,3.0,90.0,A
1311,367374630.0,2023-01-01T00:00:01,30.03538,-89.84877,5.9,56.6,64.0,JEFF MONTGOMERY,,WDE6011,31.0,12.0,23.0,10.0,,57.0,A
1312,367327920.0,2023-01-01T00:00:01,32.34831,-90.9315,0.0,303.2,511.0,MARITIME,,WCZ5279,31.0,0.0,15.0,6.0,,31.0,A
1313,338237373.0,2023-01-01T00:00:01,36.72463,-76.24542,0.0,360.0,511.0,ALTAIR,,,37.0,,,,,,B
1314,367594470.0,2023-01-01T00:00:06,29.62388,-91.06604,4.5,107.3,114.0,CAPT J W BANTA,,WDH2110,31.0,0.0,23.0,,,52.0,A
1315,367299170.0,2023-01-01T00:00:05,27.84574,-97.22597,0.0,235.3,136.0,SIGNET COLUMBIA,,WDD8515,31.0,0.0,18.0,7.0,,31.0,A
1316,367652650.0,2023-01-01T00:00:06,33.34417,-118.32257,0.0,360.0,511.0,TWO HARBORS,,WDH7890,60.0,0.0,24.0,6.0,,60.0,A
1317,369552000.0,2023-01-01T00:00:01,29.47654,-88.67582,0.2,294.9,132.0,BLUE DOLPHIN,IMO9529724,WDE9988,90.0,0.0,91.0,18.0,6.2,24.0,A
1318,367148860.0,2023-01-01T00:00:04,42.35048,-71.04007,0.0,297.8,209.0,SPIRIT OF BOSTON,IMO8793330,WDD4774,60.0,0.0,46.0,10.0,,60.0,A
1319,367057620.0,2023-01-01T00:00:06,35.52619,-89.95615,0.0,314.1,288.0,CAIRO,,WDC6535,31.0,0.0,45.0,14.0,,57.0,A
1320,366796250.0,2023-01-01T00:00:08,40.58632,-73.75637,0.3,256.4,511.0,ILLINOIS,,WYQ3689,90.0,3.0,67.0,17.0,,33.0,A
1321,367122710.0,2023-01-01T00:00:07,41.32359,-89.10929,0.0,290.7,511.0,GLADYS WHITE,,WDD3012,31.0,0.0,14.0,6.0,,52.0,A
1322,367780660.0,2023-01-01T00:00:06,29.7303,-95.01914,0.0,356.7,290.0,CAPT THOMAS PAUL,,WDJ4740,31.0,12.0,20.0,,,57.0,A
1323,367047090.0,2023-01-01T00:00:09,45.6338,-122.71482,0.0,304.9,116.0,HURRICANE,,WDC5830,31.0,0.0,31.0,9.0,,52.0,A
1324,367346510.0,2023-01-01T00:00:05,32.72707,-117.20774,0.0,257.3,86.0,PASTIME,,WRC2400,37.0,5.0,30.0,7.0,,37.0,A
1325,367347130.0,2023-01-01T00:00:07,40.43338,-74.07893,0.0,133.8,511.0,SEASTREAK NEW YORK,IMO8967620,WDE3997,60.0,15.0,42.0,10.0,2.0,60.0,A
1326,367377760.0,2023-01-01T00:00:05,26.51709,-80.05408,0.0,279.8,511.0,YOREL,,WDE6241,37.0,0.0,22.0,6.0,,37.0,A
1327,565809000.0,2023-01-01T00:00:07,25.7908,-94.31528,10.9,337.5,340.0,GULLIT,IMO9368223,9VDX3,80.0,0.0,245.0,42.0,9.3,80.0,A
1328,366995290.0,2023-01-01T00:00:08,30.07704,-94.07269,0.0,166.5,82.0,CAPT RONNIE PAYNE,,WDC2586,31.0,12.0,22.0,9.0,,57.0,A
1329,338866000.0,2023-01-01T00:00:01,42.15332,-83.12863,8.6,344.9,345.0,JOSEPH H THOMPSON JR,IMO5175745,WDH8351,31.0,0.0,41.0,11.0,8.8,52.0,A
1330,367659090.0,2023-01-01T00:00:08,29.39745,-94.8167,10.0,334.2,511.0,DOUGLAS B,,WDH8545,31.0,15.0,19.0,7.0,,31.0,A
1331,367704590.0,2023-01-01T00:00:02,29.4052,-94.74295,0.0,360.0,140.0,ADELINE,IMO8993825,WDI5043,31.0,0.0,21.0,9.0,,99.0,A
1332,367457250.0,2023-01-01T00:00:04,29.32011,-94.78527,0.1,242.6,303.0,GALVESTON,,WDF4916,50.0,0.0,21.0,6.0,,50.0,A
1333,367712770.0,2023-01-01T00:00:00,29.84137,-92.32776,3.3,286.7,511.0,BORN AGAIN,,WDI5865,31.0,12.0,18.0,7.0,,52.0,A
1334,368224220.0,2023-01-01T00:00:02,27.93824,-94.24757,8.0,281.5,511.0,C TRUC NO. 7,IMO8123509,WDM6321,70.0,0.0,56.0,12.0,3.0,70.0,A
1335,367401320.0,2023-01-01T00:00:01,30.6805,-91.34733,4.8,343.8,349.0,LAMAR GOLDING,,WDE8078,31.0,0.0,24.0,9.0,,57.0,A
1336,373712000.0,2023-01-01T00:00:02,38.88939,-76.40202,1.3,357.9,12.0,EVER FAME,IMO9850800,H9CF,70.0,0.0,334.0,48.0,13.0,70.0,A
1337,366772760.0,2023-01-01T00:00:07,47.60249,-122.35027,15.3,275.5,275.0,WSF TACOMA,IMO9133977,WCX9244,60.0,0.0,138.0,27.0,5.3,60.0,A
1338,369493618.0,2023-01-01T00:00:06,29.36254,-94.77972,0.4,61.0,511.0,CG45618,,,90.0,0.0,13.0,,,51.0,A
1339,367582850.0,2023-01-01T00:00:01,27.816,-97.21173,10.7,258.1,256.0,CLIFFORD L CARRAWAY,,WDG8960,31.0,5.0,23.0,,,52.0,A
1340,367469050.0,2023-01-01T00:00:02,29.4936,-94.86743,0.0,44.6,511.0,LARRY J HEBERT,IMO8424068,WDF5953,31.0,0.0,27.0,8.0,3.2,52.0,A
1341,367016480.0,2023-01-01T00:00:02,33.21407,-87.57407,3.2,76.3,69.0,THELMA PARKER II,,WDC3929,31.0,12.0,39.0,10.0,,31.0,A
1342,636018070.0,2023-01-01T00:00:00,33.71326,-118.25634,11.7,117.9,118.0,ARISTOMENIS,IMO9408841,D5OA5,70.0,0.0,349.0,45.0,15.0,71.0,A
1343,477207400.0,2023-01-01T00:00:07,36.58955,-75.22218,11.0,148.4,149.0,SEASPAN LONCOMILLA,IMO9437385,VRFB3,70.0,0.0,261.0,32.0,11.0,70.0,A
1344,367174670.0,2023-01-01T00:00:08,27.93325,-82.43395,0.0,135.9,109.0,LIBERTY,IMO9482598,WDD6569,31.0,0.0,28.0,9.0,3.4,52.0,A
1345,327801007.0,2023-01-01T00:00:00,17.70091,-64.74537,0.0,53.2,69.0,SVITZER CATUAN,IMO9788253,HIAA34,52.0,0.0,,,,52.0,A
1346,367108820.0,2023-01-01T00:00:05,37.65925,-76.44127,0.0,331.1,511.0,TIDELANDS,IMO7309443,WX5026,30.0,0.0,61.0,9.0,,30.0,A
1347,366766970.0,2023-01-01T00:00:05,21.23232,-157.84471,6.2,324.9,325.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,5.0,52.0,A
1348,367617610.0,2023-01-01T00:00:00,47.68016,-122.40906,0.1,360.0,511.0,PAU HANA,,WDH4426,37.0,,15.0,,,,B
1349,367682610.0,2023-01-01T00:00:02,40.64076,-74.12953,0.1,199.8,210.0,JAMES D MORAN,IMO9786499,WDI2873,31.0,0.0,28.0,,,52.0,A
1350,367520270.0,2023-01-01T00:00:02,32.37665,-91.0011,4.1,21.5,22.0,PATRIOT,,WDG2884,31.0,12.0,29.0,,,57.0,A
1351,368127060.0,2023-01-01T00:00:00,27.86404,-97.04785,0.0,137.5,19.0,RAYMOND BUTLER,,WDL3994,57.0,12.0,26.0,10.0,3.3,57.0,A
1352,316043882.0,2023-01-01T00:00:00,43.21668,-79.21307,0.0,106.7,345.0,ALGOMA INTREPID,IMO9773387,VABC,70.0,0.0,198.0,24.0,6.4,70.0,A
1353,538009635.0,2023-01-01T00:00:02,49.3021,-123.0837,0.2,18.0,80.0,MAGIC PHOENIX,IMO9464390,V7A4981,70.0,0.0,225.0,32.0,8.8,70.0,A
1354,367770980.0,2023-01-01T00:00:03,48.97994,-123.2896,11.7,133.9,128.0,BILL GOBEL,IMO9835812,WDJ3749,31.0,12.0,,,,52.0,A
1355,367458840.0,2023-01-01T00:00:00,25.77181,-80.15137,0.0,360.0,117.0,OSPREY,,WCZ9995,60.0,0.0,50.0,12.0,0.0,60.0,A
1356,367479930.0,2023-01-01T00:00:03,29.75666,-95.17809,0.0,155.8,55.0,MR BENNETT,,WDF6985,31.0,12.0,18.0,7.0,,57.0,A
1357,368165430.0,2023-01-01T00:00:01,40.71342,-74.01725,0.3,360.0,511.0,NYPD CT3,,WDL7994,55.0,0.0,14.0,5.0,0.0,55.0,A
1358,367164250.0,2023-01-01T00:00:06,42.38012,-71.04198,0.3,87.7,511.0,FREEDOM,IMO9290622,WDD5825,31.0,0.0,28.0,9.0,3.3,52.0,A
1359,366887510.0,2023-01-01T00:00:00,28.94344,-90.71055,1.1,91.8,511.0,CROSBY VICTORY,IMO7507447,WDH3389,31.0,3.0,31.0,9.0,3.8,52.0,A
1360,368019930.0,2023-01-01T00:00:01,34.14774,-119.20299,0.0,234.6,271.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
1361,367691280.0,2023-01-01T00:00:03,27.54634,-92.44463,0.9,202.6,205.0,ROBIN,IMO9732474,WDI3726,90.0,0.0,82.0,,,70.0,A
1362,367743760.0,2023-01-01T00:00:02,30.08486,-90.9058,0.0,128.0,342.0,SANDY B,,WDJ2318,31.0,0.0,18.0,7.0,,52.0,A
1363,367515320.0,2023-01-01T00:00:05,30.04598,-90.54903,0.2,238.0,511.0,ST PEREGRINE,,WDG2404,31.0,12.0,18.0,7.0,,57.0,A
1364,366702000.0,2023-01-01T00:00:00,40.76129,-74.00463,5.0,301.8,511.0,ROBERT FULTON,,WBS7886,60.0,0.0,28.0,7.0,,60.0,A
1365,367709770.0,2023-01-01T00:00:07,40.18184,-74.02878,0.4,114.5,511.0,OCEAN EXPLORER,,WDI5556,60.0,,22.0,6.0,,,B
1366,368246980.0,2023-01-01T00:00:09,30.70717,-88.04299,0.0,131.0,299.0,HERMES,,WDM8842,52.0,0.0,30.0,13.0,5.7,52.0,A
1367,366701350.0,2023-01-01T00:00:09,41.0064,-73.34714,4.6,270.8,270.0,ROBERT,,WCV2718,31.0,0.0,24.0,8.0,,31.0,A
1368,338526000.0,2023-01-01T00:00:03,47.62798,-122.38213,0.0,267.5,183.0,UNIMAK,IMO8101680,WCY8622,30.0,0.0,56.0,12.0,3.7,30.0,A
1369,367189840.0,2023-01-01T00:00:03,33.61153,-117.90107,0.0,270.9,511.0,ESOTERIC,,WDD7687,37.0,0.0,23.0,6.0,,37.0,A
1370,366760680.0,2023-01-01T00:00:00,48.83438,-122.72302,0.0,205.0,12.0,NANUQ,IMO9178379,WDF2026,31.0,0.0,46.0,14.0,5.5,52.0,A
1371,366983680.0,2023-01-01T00:00:04,31.01168,-88.00269,0.0,36.5,86.0,BOBBY JOE JAMES,,WCP5244,31.0,12.0,37.0,10.0,,31.0,A
1372,373178000.0,2023-01-01T00:00:03,25.17163,-79.33535,18.1,183.4,180.0,MSC DIVINA,IMO9585285,3FFA5,60.0,5.0,333.0,37.0,8.7,60.0,A
1373,366986160.0,2023-01-01T00:00:03,29.82231,-92.1319,0.0,142.7,115.0,Q O DUNN,IMO7308023,WX9279,30.0,15.0,49.0,10.0,,30.0,A
1374,316011736.0,2023-01-01T00:00:02,49.17826,-123.93232,0.0,23.8,36.0,NANAIMO PORTSECURITY,,,50.0,0.0,,,,50.0,A
1375,538007512.0,2023-01-01T00:00:03,25.85317,-93.86395,12.7,109.9,111.0,OLYMPIC FRIENDSHIP,IMO9745251,V7SP5,80.0,0.0,,,,82.0,A
1376,366935420.0,2023-01-01T00:00:02,29.67756,-89.96534,0.0,148.1,511.0,DAVID F STONE,IMO8635540,WCZ6032,31.0,12.0,19.0,7.0,,57.0,A
